id,country,gender,device,group,converted,total_spent,join_date
1012772,GBR,Male,Iphone,A,FALSE,$0.00,2/1/2023
1012775,BRA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1012783,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1012785,USA,Male,Android,A,FALSE,$0.00,2/2/2023
1012792,DEU,Male,Android,A,FALSE,$0.00,1/26/2023
1012798,TUR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1012810,DEU,Male,Android,A,FALSE,$0.00,1/27/2023
1012817,TUR,Male,Iphone,A,FALSE,$0.00,1/29/2023
1012820,GBR,Male,Iphone,A,FALSE,$0.00,1/31/2023
1012824,BRA,Male,Android,A,FALSE,$0.00,1/25/2023
1012834,GBR,Male,Android,A,FALSE,$0.00,2/3/2023
1012850,USA,Male,Iphone,A,FALSE,$0.00,1/31/2023
1012852,FRA,Male,Android,A,FALSE,$0.00,1/31/2023
1012858,USA,Male,Android,A,FALSE,$0.00,1/28/2023
1012863,BRA,Male,Android,A,FALSE,$0.00,1/26/2023
1012870,FRA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1012874,BRA,Male,n/a,A,FALSE,$0.00,1/31/2023
1012883,BRA,Male,Iphone,A,FALSE,$0.00,2/2/2023
1012886,DEU,Male,Iphone,A,FALSE,$0.00,2/5/2023
1012889,MEX,Male,Android,A,FALSE,$0.00,1/30/2023
1012892,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1012894,ESP,Male,Android,A,FALSE,$0.00,1/28/2023
1012898,FRA,Male,Android,A,FALSE,$0.00,1/26/2023
1012899,MEX,Male,Iphone,A,FALSE,$0.00,1/28/2023
1012901,ESP,Male,Android,A,FALSE,$0.00,1/26/2023
1012906,AUS,Male,Iphone,A,FALSE,$0.00,1/27/2023
1012918,TUR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1012932,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1012944,MEX,Male,Android,A,FALSE,$0.00,1/28/2023
1012945,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1012946,CAN,Male,Iphone,A,FALSE,$0.00,1/26/2023
1012949,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1012950,DEU,Male,Iphone,A,FALSE,$0.00,1/25/2023
1012955,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1012956,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1012957,BRA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1012961,USA,Male,Android,A,FALSE,$0.00,2/3/2023
1012968,MEX,Male,Android,A,FALSE,$0.00,2/6/2023
1012971,MEX,Male,Iphone,A,FALSE,$0.00,1/27/2023
1012972,DEU,Male,Iphone,A,FALSE,$0.00,1/26/2023
1012980,FRA,Male,Iphone,A,FALSE,$0.00,1/29/2023
1012983,BRA,Male,Android,A,FALSE,$0.00,2/3/2023
1012985,BRA,Male,Android,A,FALSE,$0.00,1/28/2023
1012988,DEU,Male,Android,A,FALSE,$0.00,1/29/2023
1012992,DEU,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013006,ESP,Male,Iphone,A,FALSE,$0.00,2/6/2023
1013007,DEU,Male,Android,A,FALSE,$0.00,1/26/2023
1013015,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013016,USA,Male,Android,A,FALSE,$0.00,1/27/2023
1013018,DEU,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013026,AUS,Male,Android,A,FALSE,$0.00,1/25/2023
1013030,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1013033,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1013044,FRA,Male,Android,A,FALSE,$0.00,1/29/2023
1013046,USA,Male,Android,A,FALSE,$0.00,2/3/2023
1013047,TUR,Male,Android,A,FALSE,$0.00,1/28/2023
1013054,USA,Male,Android,A,FALSE,$0.00,1/29/2023
1013059,TUR,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013060,MEX,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013062,FRA,Male,Android,A,FALSE,$0.00,1/31/2023
1013063,BRA,Male,Android,A,FALSE,$0.00,2/2/2023
1013070,USA,Male,Android,A,FALSE,$0.00,1/29/2023
1013071,FRA,Male,Android,A,FALSE,$0.00,1/27/2023
1013076,USA,Male,Android,A,FALSE,$0.00,1/28/2023
1013083,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1013086,BRA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013091,BRA,Male,Iphone,A,FALSE,$0.00,1/29/2023
1013093,ESP,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013095,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1013106,USA,Male,Android,A,FALSE,$0.00,2/6/2023
1013107,FRA,Male,Android,A,FALSE,$0.00,1/30/2023
1013109,DEU,Male,Android,A,FALSE,$0.00,1/30/2023
1013113,GBR,Male,Android,A,FALSE,$0.00,1/27/2023
1013126,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013131,BRA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013178,DEU,Male,Android,A,FALSE,$0.00,1/28/2023
1013182,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1013185,TUR,Male,Android,A,FALSE,$0.00,1/29/2023
1013189,USA,Male,n/a,A,FALSE,$0.00,1/27/2023
1013190,TUR,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013204,AUS,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013209,TUR,Male,Android,A,FALSE,$0.00,1/28/2023
1013224,ESP,Male,Android,A,FALSE,$0.00,1/26/2023
1013226,AUS,Male,Android,A,FALSE,$0.00,2/1/2023
1013229,BRA,Male,Android,A,FALSE,$0.00,1/30/2023
1013232,BRA,Male,Iphone,A,FALSE,$0.00,1/31/2023
1013244,TUR,Male,Iphone,A,FALSE,$0.00,1/29/2023
1013248,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1013252,DEU,Male,Android,A,FALSE,$0.00,1/26/2023
1013255,TUR,Male,Iphone,A,FALSE,$0.00,2/3/2023
1013256,BRA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013258,USA,Male,Iphone,A,FALSE,$0.00,2/1/2023
1013259,MEX,Male,Android,A,FALSE,$0.00,1/29/2023
1013260,CAN,Male,Android,A,FALSE,$0.00,1/25/2023
1013267,TUR,Male,Android,A,FALSE,$0.00,1/27/2023
1013274,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013275,BRA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013279,DEU,Male,Android,A,FALSE,$0.00,1/25/2023
1013282,USA,Male,Android,A,FALSE,$0.00,1/28/2023
1013284,USA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013286,ESP,Male,Android,A,FALSE,$0.00,1/28/2023
1013290,GBR,Male,Android,A,FALSE,$0.00,1/26/2023
1013292,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1013294,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013299,ESP,Male,Android,A,FALSE,$0.00,1/25/2023
1013312,USA,Male,Android,A,FALSE,$0.00,1/28/2023
1013325,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1013326,TUR,Male,Android,A,FALSE,$0.00,1/30/2023
1013341,BRA,Male,Android,A,FALSE,$0.00,1/25/2023
1013343,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1013361,MEX,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013377,MEX,Male,Android,A,FALSE,$0.00,1/26/2023
1013378,AUS,Male,Android,A,FALSE,$0.00,2/1/2023
1013383,USA,Male,Android,A,FALSE,$0.00,1/28/2023
1013387,USA,Male,n/a,A,FALSE,$0.00,2/1/2023
1013392,USA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013393,CAN,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013397,TUR,Male,Iphone,A,FALSE,$0.00,2/1/2023
1013402,BRA,Male,Iphone,A,FALSE,$0.00,2/3/2023
1013408,ESP,Male,Android,A,FALSE,$0.00,1/25/2023
1013411,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1013412,DEU,Male,Android,A,FALSE,$0.00,1/28/2023
1013422,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1013441,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1013449,BRA,Male,Android,A,FALSE,$0.00,2/6/2023
1013450,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1013451,GBR,Male,Android,A,FALSE,$0.00,1/25/2023
1013461,USA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013463,TUR,Male,Android,A,FALSE,$0.00,2/6/2023
1013464,MEX,Male,Android,A,FALSE,$0.00,2/3/2023
1013476,USA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013478,CAN,Male,Iphone,A,FALSE,$0.00,1/30/2023
1013483,TUR,Male,Android,A,FALSE,$0.00,2/2/2023
1013484,n/a,Male,Android,A,FALSE,$0.00,1/28/2023
1013485,BRA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013486,MEX,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013502,MEX,Male,n/a,A,FALSE,$0.00,2/6/2023
1013503,MEX,Male,Iphone,A,FALSE,$0.00,1/29/2023
1013505,USA,Male,Android,A,FALSE,$0.00,1/27/2023
1013510,GBR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013516,DEU,Male,Android,A,FALSE,$0.00,1/29/2023
1013519,MEX,Male,n/a,A,FALSE,$0.00,2/4/2023
1013527,USA,Male,Android,A,FALSE,$0.00,1/28/2023
1013530,TUR,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013535,GBR,Male,Android,A,FALSE,$0.00,1/31/2023
1013539,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1013540,USA,Male,Android,A,FALSE,$0.00,2/1/2023
1013541,USA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013558,USA,Male,Iphone,A,FALSE,$0.00,1/31/2023
1013559,USA,Male,Android,A,FALSE,$0.00,1/28/2023
1013560,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1013561,TUR,Male,Iphone,A,FALSE,$0.00,1/29/2023
1013563,TUR,Male,Iphone,A,FALSE,$0.00,1/29/2023
1013567,BRA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013568,BRA,Male,Android,A,FALSE,$0.00,1/28/2023
1013569,n/a,Male,Android,A,FALSE,$0.00,2/5/2023
1013570,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1013571,TUR,Male,Android,A,FALSE,$0.00,1/27/2023
1013572,BRA,Male,Android,A,FALSE,$0.00,1/30/2023
1013581,BRA,Male,Android,A,FALSE,$0.00,1/29/2023
1013585,MEX,Male,Android,A,FALSE,$0.00,1/26/2023
1013593,USA,Male,Iphone,A,FALSE,$0.00,2/2/2023
1013604,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1013605,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1013612,BRA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013613,CAN,Male,Android,A,FALSE,$0.00,1/25/2023
1013620,DEU,Male,Iphone,A,FALSE,$0.00,1/31/2023
1013623,FRA,Male,Iphone,A,FALSE,$0.00,2/1/2023
1013624,BRA,Male,Android,A,FALSE,$0.00,1/28/2023
1013636,GBR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013645,USA,Male,Android,A,FALSE,$0.00,1/30/2023
1013652,BRA,Male,Android,A,FALSE,$0.00,2/2/2023
1013657,DEU,Male,Iphone,A,FALSE,$0.00,2/5/2023
1013659,GBR,Male,Android,A,FALSE,$0.00,2/4/2023
1013663,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1013666,USA,Male,Android,A,FALSE,$0.00,2/3/2023
1013668,BRA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013682,BRA,Male,Android,A,FALSE,$0.00,1/31/2023
1013683,GBR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013691,USA,Male,Iphone,A,FALSE,$0.00,2/3/2023
1013693,TUR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013694,USA,Male,n/a,A,FALSE,$0.00,1/27/2023
1013695,DEU,Male,Iphone,A,FALSE,$0.00,1/30/2023
1013699,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1013705,USA,Male,Android,A,FALSE,$0.00,2/4/2023
1013708,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1013710,USA,Male,Android,A,FALSE,$0.00,1/27/2023
1013713,FRA,Male,Iphone,A,FALSE,$0.00,2/3/2023
1013716,TUR,Male,Iphone,A,FALSE,$0.00,2/1/2023
1013718,BRA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013725,MEX,Male,Iphone,A,FALSE,$0.00,2/2/2023
1013730,DEU,Male,Android,A,FALSE,$0.00,2/3/2023
1013733,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1013741,ESP,Male,Android,A,FALSE,$0.00,2/4/2023
1013744,ESP,Male,Android,A,FALSE,$0.00,1/26/2023
1013750,USA,Male,Android,A,FALSE,$0.00,2/1/2023
1013764,MEX,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013772,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1013773,BRA,Male,Android,A,FALSE,$0.00,1/29/2023
1013780,BRA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013783,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1013788,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1013798,DEU,Male,Android,A,FALSE,$0.00,1/25/2023
1013801,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1013815,AUS,Male,Android,A,FALSE,$0.00,1/28/2023
1013829,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013831,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1013833,MEX,Male,Android,A,FALSE,$0.00,2/1/2023
1013834,BRA,Male,Android,A,FALSE,$0.00,1/25/2023
1013837,USA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013840,GBR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1013849,CAN,Male,Android,A,FALSE,$0.00,1/27/2023
1013855,USA,Male,Android,A,FALSE,$0.00,1/27/2023
1013870,MEX,Male,Android,A,FALSE,$0.00,1/29/2023
1013879,TUR,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013881,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1013890,AUS,Male,Android,A,FALSE,$0.00,1/26/2023
1013894,DEU,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013903,BRA,Male,Iphone,A,FALSE,$0.00,2/4/2023
1013904,BRA,Male,Android,A,FALSE,$0.00,2/3/2023
1013909,BRA,Male,Iphone,A,FALSE,$0.00,2/5/2023
1013918,MEX,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013920,GBR,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013922,ESP,Male,Iphone,A,FALSE,$0.00,1/28/2023
1013925,BRA,Male,Android,A,FALSE,$0.00,1/25/2023
1013932,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1013940,AUS,Male,Android,A,FALSE,$0.00,1/28/2023
1013941,FRA,Male,Iphone,A,FALSE,$0.00,2/5/2023
1013953,BRA,Male,Android,A,FALSE,$0.00,2/1/2023
1013954,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013957,DEU,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013976,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013981,USA,Male,Iphone,A,FALSE,$0.00,2/1/2023
1013988,BRA,Male,Android,A,FALSE,$0.00,2/2/2023
1013990,BRA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1013996,MEX,Male,Iphone,A,FALSE,$0.00,1/27/2023
1013999,BRA,Male,Android,A,FALSE,$0.00,1/30/2023
1014008,DEU,Male,Android,A,FALSE,$0.00,1/28/2023
1014012,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1014019,ESP,Male,Android,A,FALSE,$0.00,1/28/2023
1014026,GBR,Male,Android,A,FALSE,$0.00,1/29/2023
1014029,USA,Male,Android,A,FALSE,$0.00,1/30/2023
1014034,BRA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014035,TUR,Male,Android,A,FALSE,$0.00,2/3/2023
1014036,BRA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014055,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1014066,BRA,Male,Android,A,FALSE,$0.00,1/26/2023
1014069,TUR,Male,Iphone,A,FALSE,$0.00,2/1/2023
1014070,BRA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014071,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1014072,MEX,Male,Iphone,A,FALSE,$0.00,1/27/2023
1014084,MEX,Male,Android,A,FALSE,$0.00,1/29/2023
1014086,CAN,Male,Android,A,FALSE,$0.00,1/28/2023
1014097,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1014106,USA,Male,Iphone,A,FALSE,$0.00,1/31/2023
1014107,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1014112,USA,Male,Android,A,FALSE,$0.00,2/4/2023
1014115,DEU,Male,Android,A,FALSE,$0.00,1/29/2023
1014116,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1014121,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1014132,USA,Male,Android,A,FALSE,$0.00,2/5/2023
1014133,USA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014134,BRA,Male,Android,A,FALSE,$0.00,1/26/2023
1014143,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1014144,USA,Male,Iphone,A,FALSE,$0.00,2/1/2023
1014155,AUS,Male,Iphone,A,FALSE,$0.00,2/6/2023
1014162,CAN,Male,Android,A,FALSE,$0.00,1/27/2023
1014171,DEU,Male,Iphone,A,FALSE,$0.00,1/28/2023
1014180,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1014181,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1014184,MEX,Male,Iphone,A,FALSE,$0.00,2/3/2023
1014188,AUS,Male,Android,A,FALSE,$0.00,1/25/2023
1014189,BRA,Male,Android,A,FALSE,$0.00,2/3/2023
1014190,USA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014195,USA,Male,Iphone,A,FALSE,$0.00,1/29/2023
1014196,TUR,Male,Iphone,A,FALSE,$0.00,1/27/2023
1014197,DEU,Male,Android,A,FALSE,$0.00,1/30/2023
1014199,MEX,Male,Android,A,FALSE,$0.00,1/27/2023
1014206,USA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1014209,USA,Male,Android,A,FALSE,$0.00,1/30/2023
1014217,MEX,Male,Iphone,A,FALSE,$0.00,1/27/2023
1014228,USA,Male,Iphone,A,FALSE,$0.00,2/2/2023
1014232,MEX,Male,Android,A,FALSE,$0.00,2/6/2023
1014235,MEX,Male,Android,A,FALSE,$0.00,1/28/2023
1014242,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1014249,BRA,Male,Iphone,A,FALSE,$0.00,1/29/2023
1014252,TUR,Male,Iphone,A,FALSE,$0.00,1/29/2023
1014255,ESP,Male,Android,A,FALSE,$0.00,1/27/2023
1014259,MEX,Male,Android,A,FALSE,$0.00,1/30/2023
1014268,AUS,Male,Iphone,A,FALSE,$0.00,2/3/2023
1014269,DEU,Male,Android,A,FALSE,$0.00,1/27/2023
1014271,DEU,Male,Android,A,FALSE,$0.00,1/27/2023
1014272,USA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1014285,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1014286,AUS,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014291,TUR,Male,Android,A,FALSE,$0.00,1/26/2023
1014294,CAN,Male,Android,A,FALSE,$0.00,1/25/2023
1014296,GBR,Male,Android,A,FALSE,$0.00,1/28/2023
1014297,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1014308,USA,Male,Android,A,FALSE,$0.00,1/29/2023
1014310,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1014318,USA,Male,Iphone,A,FALSE,$0.00,1/31/2023
1014320,AUS,Male,Android,A,FALSE,$0.00,1/25/2023
1014328,USA,Male,Android,A,FALSE,$0.00,1/30/2023
1014330,TUR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014335,MEX,Male,Android,A,FALSE,$0.00,2/1/2023
1014336,AUS,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014340,ESP,Male,Android,A,FALSE,$0.00,1/25/2023
1014341,ESP,Male,Android,A,FALSE,$0.00,1/27/2023
1014344,BRA,Male,Android,A,FALSE,$0.00,1/26/2023
1014347,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1014349,TUR,Male,Android,A,FALSE,$0.00,1/28/2023
1014358,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1014362,DEU,Male,Android,A,FALSE,$0.00,1/25/2023
1014365,GBR,Male,Android,A,FALSE,$0.00,1/27/2023
1014370,USA,Male,Android,A,FALSE,$0.00,2/6/2023
1014371,USA,Male,Android,A,FALSE,$0.00,1/30/2023
1014372,GBR,Male,Iphone,A,FALSE,$0.00,1/29/2023
1014373,USA,Male,Iphone,A,FALSE,$0.00,2/3/2023
1014377,MEX,Male,Android,A,FALSE,$0.00,1/27/2023
1014387,DEU,Male,Android,A,FALSE,$0.00,1/30/2023
1014388,BRA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014397,ESP,Male,Android,A,FALSE,$0.00,1/25/2023
1014412,TUR,Male,Android,A,FALSE,$0.00,1/28/2023
1014413,AUS,Male,Android,A,FALSE,$0.00,2/2/2023
1014416,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1014417,DEU,Male,Android,A,FALSE,$0.00,2/1/2023
1014422,FRA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014425,MEX,Male,Android,A,FALSE,$0.00,2/1/2023
1014441,USA,Male,Android,A,FALSE,$0.00,1/29/2023
1014450,CAN,Male,Iphone,A,FALSE,$0.00,2/6/2023
1014452,MEX,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014462,MEX,Male,Iphone,A,FALSE,$0.00,1/31/2023
1014463,TUR,Male,Android,A,FALSE,$0.00,1/28/2023
1014467,ESP,Male,Iphone,A,FALSE,$0.00,1/29/2023
1014468,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1014471,MEX,Male,Android,A,FALSE,$0.00,1/26/2023
1014473,ESP,Male,Android,A,FALSE,$0.00,1/25/2023
1014474,BRA,Male,Android,A,FALSE,$0.00,1/25/2023
1014476,CAN,Male,Android,A,FALSE,$0.00,1/26/2023
1014477,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1014498,TUR,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014499,BRA,Male,Android,A,FALSE,$0.00,2/1/2023
1014501,TUR,Male,Android,A,FALSE,$0.00,1/27/2023
1014507,ESP,Male,Iphone,A,FALSE,$0.00,1/28/2023
1014517,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1014521,BRA,Male,Iphone,A,FALSE,$0.00,2/6/2023
1014530,BRA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014535,TUR,Male,Android,A,FALSE,$0.00,2/3/2023
1014537,TUR,Male,Iphone,A,FALSE,$0.00,1/27/2023
1014552,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1014555,USA,Male,Iphone,A,FALSE,$0.00,2/4/2023
1014561,MEX,Male,Android,A,FALSE,$0.00,1/26/2023
1014562,BRA,Male,Iphone,A,FALSE,$0.00,2/4/2023
1014564,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014572,USA,Male,Android,A,FALSE,$0.00,2/5/2023
1014573,MEX,Male,Android,A,FALSE,$0.00,1/26/2023
1014585,BRA,Male,Android,A,FALSE,$0.00,2/4/2023
1014586,BRA,Male,Iphone,A,FALSE,$0.00,2/3/2023
1014594,USA,Male,Android,A,FALSE,$0.00,1/27/2023
1014595,GBR,Male,Android,A,FALSE,$0.00,1/25/2023
1014596,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1014598,USA,Male,Iphone,A,FALSE,$0.00,1/30/2023
1014599,FRA,Male,Android,A,FALSE,$0.00,1/26/2023
1014600,USA,Male,Android,A,FALSE,$0.00,1/26/2023
1014616,MEX,Male,Android,A,FALSE,$0.00,2/2/2023
1014623,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1014628,n/a,Male,Android,A,FALSE,$0.00,1/25/2023
1014630,DEU,Male,Android,A,FALSE,$0.00,1/29/2023
1014636,BRA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014640,USA,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014650,FRA,Male,Android,A,FALSE,$0.00,1/26/2023
1014657,ESP,Male,Android,A,FALSE,$0.00,1/29/2023
1014673,MEX,Male,Android,A,FALSE,$0.00,2/5/2023
1014674,USA,Male,Iphone,A,FALSE,$0.00,1/28/2023
1014681,MEX,Male,Android,A,FALSE,$0.00,1/26/2023
1014683,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1014687,DEU,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014688,MEX,Male,n/a,A,FALSE,$0.00,2/6/2023
1014690,TUR,Male,Iphone,A,FALSE,$0.00,1/31/2023
1014696,USA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014701,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1014706,MEX,Male,Iphone,A,FALSE,$0.00,1/29/2023
1014709,GBR,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014715,TUR,Male,Android,A,FALSE,$0.00,1/26/2023
1014722,AUS,Male,Iphone,A,FALSE,$0.00,1/31/2023
1014723,AUS,Male,Android,A,FALSE,$0.00,1/25/2023
1014725,DEU,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014726,USA,Male,Android,A,FALSE,$0.00,1/27/2023
1014735,BRA,Male,Android,A,FALSE,$0.00,2/3/2023
1014737,USA,Male,Android,A,FALSE,$0.00,1/25/2023
1014746,BRA,Male,Android,A,FALSE,$0.00,1/26/2023
1014748,BRA,Male,Android,A,FALSE,$0.00,2/6/2023
1014752,DEU,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014759,USA,Male,Iphone,A,FALSE,$0.00,2/1/2023
1014776,TUR,Male,Android,A,FALSE,$0.00,1/25/2023
1014778,MEX,Male,Iphone,A,FALSE,$0.00,1/28/2023
1014783,MEX,Male,Android,A,FALSE,$0.00,2/1/2023
1014784,MEX,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014792,BRA,Male,Iphone,A,FALSE,$0.00,2/1/2023
1014815,TUR,Male,Android,A,FALSE,$0.00,2/6/2023
1014824,MEX,Male,Iphone,A,FALSE,$0.00,1/31/2023
1014827,AUS,Male,Iphone,A,FALSE,$0.00,1/26/2023
1014829,BRA,Male,Android,A,FALSE,$0.00,2/6/2023
1014836,MEX,Male,n/a,A,FALSE,$0.00,1/25/2023
1014855,USA,Male,Android,A,FALSE,$0.00,1/31/2023
1014860,BRA,Male,Iphone,A,FALSE,$0.00,1/27/2023
1014863,USA,Male,Android,A,FALSE,$0.00,1/29/2023
1014872,BRA,Male,Android,A,FALSE,$0.00,2/4/2023
1014873,BRA,Male,Iphone,A,FALSE,$0.00,1/25/2023
1014877,FRA,Male,Android,A,FALSE,$0.00,1/27/2023
1014878,DEU,Male,Android,A,FALSE,$0.00,1/25/2023
1014886,BRA,Male,Android,A,FALSE,$0.00,1/27/2023
1014896,USA,Male,Iphone,A,FALSE,$0.00,2/2/2023
1014900,MEX,Male,Android,A,FALSE,$0.00,1/25/2023
1014905,TUR,Male,Android,A,FALSE,$0.00,1/28/2023
1014906,GBR,Male,Android,A,FALSE,$0.00,1/28/2023
